,Id,Immobilisations incorporelles,Immobilisations corporelles,Actifs financiers non courants,Stocks et travaux en-cours,Créances clients et comptes rattachés,Trésorerie et équivalents de trésorerie,Total actif,Capitaux propres,Provisions pour risques et charges non courantes,Dettes financières non courantes,Dettes financières courantes,Fournisseurs et comptes rattaches,Total passif,Chiffre d'affaires,Produits des activités ordinaires,Résultat opérationnel,Coût de l'endettement financier net,Quote part resultats des Sociétés Mises en Equivalence,RN des activités abandonnées,Résultat net
1102,1103,2490000.0,18901100.0,20423000.0,,2205800.0,37036.0,7900800.0,2716700,,11189600.0,,2233700.0,7900800.0,70 478 000,2 381 600,52 430,3 225,5 096,0,-1 744
1103,1104,3687000.0,16609000.0,16534000.0,,8358000.0,46605.0,8926900.0,834232,,8984000.0,,2083600.0,8926900.0,49 912 000,2 747 800,53 521,3 928,4 021,0,-64 393
1104,1105,3572000.0,16773000.0,17165000.0,,6078000.0,34778.0,97499.0,972434,,7463000.0,,13444000.0,97499.0,0,0,0,0,0,0,0
1105,1106,3200000.0,17294000.0,13219000.0,,6841000.0,39841.0,69856.0,1113327,,8189000.0,,16237000.0,69856.0,1 122 671,5 424 930,683 900,32,33 900,0,-2 097
1106,1107,17140.0,16674000.0,51978.0,,6206000.0,43661.0,30317.0,0,,14082000.0,,41234000.0,30317.0,1 334 388,5 723 135,676 000,-1 510,23 300,0,1 021
1107,1108,17367.0,55520.0,56879.0,,197310.0,0.0,20200.0,494484,,241340.0,,33397000.0,20200.0,1 505 326,6 192 408,623 600,-170,26 000,0,1 884
1108,1109,19990.0,82927.0,69778.0,,232582.0,1912000.0,31255000.0,528905,,516022.0,,80539.0,31255000.0,1 505 326,6 414 000,300 300,0,17 900,0,5 418
1109,1110,24729.0,91160.0,72126.0,,261908.0,2056000.0,32090000.0,520122,,479860.0,,86225.0,32090000.0,0,0,0,0,0,0,0
1110,1111,2025.0,241652.0,1052.0,,224806.0,1982000.0,29920000.0,431243,,591129.0,,118055.0,29920000.0,963 637,1 739,185 500,118 000,145 000,0,539 200
1111,1112,1287.0,200640.0,752.0,,155582.0,3463000.0,28987000.0,614800,,90377.0,,114560.0,28987000.0,1 024 225,1 701,205 900,183 000,0,0,607 100
1112,1113,1141.0,244571.0,3219.0,,174723.0,4340.0,1421513.0,632116,,86586.0,,104493.0,1421513.0,1 062 170,1 571,294 300,181 000,0,0,760 600
1113,1114,891.0,283788.0,1530.0,,183303.0,6698.0,1532546.0,617092,,86409.0,,122318.0,1532546.0,1 101 162,0,244 900,0,0,0,208 500
1114,1115,98120.0,305579.0,4210.0,,187723.0,4875.0,2946449.0,616654,,74965.0,,121349.0,2946449.0,0,0,0,0,0,0,0
1115,1116,101183.0,1042385.0,4899.0,,44533.0,7716.0,3393870.0,121900,,647700.0,,117354.0,3393870.0,403 223,38 546,204 932,-10 915,765,0,-1 021
1116,1117,108094.0,1161888.0,5374.0,,74488.0,4673000.0,9576000.0,220600,,722240.0,,54574.0,9576000.0,428 311,40 231,200 399,-9 105,462,0,2 853
1117,1118,0.0,1246079.0,30000.0,,59290.0,3585000.0,10111000.0,336200,,794839.0,,57625.0,10111000.0,505 676,37 245,182 340,-6 965,188,0,23 828
1118,1119,34400.0,1405000.0,848300.0,,0.0,3715000.0,10977000.0,711000,,0.0,,76817.0,10977000.0,506 700,0,126 000,-6 916,306,0,-9 293
1119,1120,42200.0,16430500.0,616100.0,,1438000.0,6423000.0,10711000.0,40417,,9943300.0,,0.0,10711000.0,0,0,0,0,0,0,0
1120,1121,40400.0,18530300.0,477100.0,,1584200.0,1656100.0,50600.0,22382,,12418200.0,,738300.0,50600.0,8 266 400,1 937 000,-28 404,536 000,0,71 000,155 851
1121,1122,613000.0,20586300.0,1135000.0,,1734700.0,1725600.0,22491.0,-9859,,12613300.0,,710100.0,22491.0,8 972 100,3 282 000,-28 944,426 000,122 000,2 303 000,160 824
1122,1123,395000.0,20077000.0,371000.0,,0.0,1025700.0,17740.0,-5300,,0.0,,778600.0,17740.0,9 777 600,4 049 000,-17 474,393 000,67 000,20 000,159 870
1123,1124,416000.0,749000.0,335000.0,,1693000.0,1791400.0,0.0,5556000,,1595000.0,,0.0,0.0,9 934 200,1 621 000,0,477 000,126 000,258 000,172 144
1124,1125,470000.0,854000.0,306000.0,,1772000.0,12016000.0,153935.0,5081000,,1164000.0,,5515000.0,153935.0,0,0,0,0,0,0,0
1125,1126,470000.0,953000.0,293000.0,,1661000.0,9413000.0,151983.0,-245000,,286000.0,,1346000.0,151983.0,7 306 000,431 648,17 463,421 900,717,0,90 100
1126,1127,0.0,1371000.0,895164.0,,1581000.0,9314000.0,146354.0,-2281000,,1237000.0,,1751000.0,146354.0,7 346 000,433 320,19 118,303 400,827,0,76 900
1127,1128,0.0,0.0,999201.0,,0.0,14439000.0,0.0,517683,,0.0,,1653000.0,0.0,8 072 000,476 520,18 070,361 600,-105,0,77 900
1128,1129,0.0,0.0,1060055.0,,0.0,158958.0,12076000.0,653477,,0.0,,2746.0,12076000.0,8 201 000,520 411,0,352 800,-95,0,67 500
1129,1130,0.0,0.0,1267100.0,,0.0,430892.0,12975000.0,1238726,,0.0,,2337.0,12975000.0,0,0,0,0,0,0,0
1130,1131,0.0,0.0,9300.0,,0.0,271785.0,13904000.0,1478570,,0.0,,440.0,13904000.0,0,19 469,413 000,328 000,0,0,2 837 000
1131,1132,103100.0,0.0,10600.0,,0.0,469231.0,10546000.0,4474000,,0.0,,0.0,10546000.0,0,47 389,153 000,232 000,0,0,3 057 000
1132,1133,119400.0,18500.0,10600.0,,237100.0,114593.0,363119.0,5028000,,2858300.0,,511400.0,363119.0,0,2 143,678 000,111 000,0,0,3 408 000
1133,1134,122100.0,20600.0,12600.0,,573200.0,108191.0,429273.0,5324000,,2593200.0,,730800.0,429273.0,0,0,-2 201 000,271 000,0,0,1 016 000
1134,1135,121100.0,20900.0,50453.0,,861700.0,92700.0,515870.0,5235000,,2745200.0,,1188500.0,515870.0,0,0,0,0,0,0,0
1135,1136,10970.0,26100.0,45930.0,,1075900.0,104943.0,566791.0,10735,,2536800.0,,1271700.0,566791.0,1 975 400,3 617 000,26 361,9 448,41 000,0,1 759
1136,1137,9703.0,24631.0,58852.0,,647287.0,92053.0,53761.0,-14962,,8063.0,,63662.0,53761.0,2 269 885,4 007 000,19 804,12 200,-131 500,103 000,20 985
1137,1138,8548.0,28267.0,0.0,,760783.0,95297.0,70043.0,-26829,,7246.0,,79045.0,70043.0,2 623 990,4 700 000,9 575,14 720,-78 200,55 000,54 422
1138,1139,0.0,31471.0,7512.0,,860623.0,161383.0,61953.0,0,,137239.0,,197680.0,61953.0,2 331 900,2 137 000,16 276,16 164,-63 500,-7 000,141 769
1139,1140,106.0,0.0,11816.0,,0.0,126000.0,0.0,148867,,0.0,,0.0,0.0,0,0,0,0,0,0,0
1140,1141,175.0,1254.0,3490.0,,4559.0,194600.0,14276000.0,146291,,574762.0,,11359.0,14276000.0,861 200,43 687,-8 180,2 713,0,0,1 249 000
1141,1142,238.0,4596.0,1815.0,,3481.0,158900.0,16067000.0,139902,,549314.0,,22858.0,16067000.0,928 418,39 029,9 707,1 861,0,0,157 000
1142,1143,186.0,3918.0,878137.0,,5158.0,155500.0,16793000.0,0,,533495.0,,10523.0,16793000.0,997 238,34 662,-22 021,2 179,-2 900,0,1 617 000
1143,1144,64600.0,3076.0,899664.0,,3873.0,195000.0,18570000.0,5826000,,267993.0,,11956.0,18570000.0,1 017 317,33 793,0,2 236,-900,-12 015,1 607 000
1144,1145,67132.0,11662.0,832442.0,,226700.0,1563000.0,706312.0,6443000,,6500.0,,272479.0,706312.0,0,0,0,0,0,0,0
1145,1146,77578.0,12109.0,636102.0,,247264.0,1231000.0,623609.0,6978000,,37482.0,,283028.0,623609.0,1 833 700,25 867 000,1 052 000,24 298,1 037,-1 915 000,5 952
1146,1147,76655.0,13794.0,32400.0,,265878.0,3432000.0,610160.0,4158000,,51876.0,,312263.0,610160.0,2 197 900,26 515 000,1 121 000,23 367,41,-12 000,8 740
1147,1148,0.0,11338.0,118000.0,,307289.0,2175000.0,835447.0,125235,,98415.0,,0.0,835447.0,2 241 500,27 189 000,1 081 000,30 663,-28,0,3 432
1148,1149,0.0,7473600.0,109700.0,,78000.0,1247.0,29963000.0,127451,,6612200.0,,200500.0,29963000.0,2 180 600,11 088 000,-1 154 000,0,0,0,148
1149,1150,7289200.0,169800.0,99000.0,,84500.0,3866.0,29057000.0,132817,,6278800.0,,0.0,29057000.0,0,0,0,0,0,0,0
1150,1151,7288900.0,166700.0,92600.0,,94200.0,84869.0,30735000.0,140388,,6025700.0,,146400.0,30735000.0,114 121,20 349 300,8 851,0,0,-37 200,20 055
1151,1152,7126300.0,171900.0,2272.0,,125600.0,0.0,30211000.0,36857,,6546200.0,,113200.0,30211000.0,63 253,21 011 100,23 232,0,0,0,26 628
1152,1153,1467.0,592.0,2529.0,,26122.0,1169100.0,41027300.0,45848,,10735.0,,15272.0,41027300.0,35 380,21 920 100,19 346,0,0,0,30 770
1153,1154,2501.0,373.0,1814.0,,18336.0,678500.0,41980600.0,28040,,10750.0,,12688.0,41980600.0,22 800,20 485 200,24 182,0,0,0,31 140
1154,1155,381.0,275.0,0.0,,11532.0,830200.0,43666500.0,0,,11354.0,,12494.0,43666500.0,0,0,0,0,0,0,0
1155,1156,0.0,0.0,6212000.0,,4000.0,1277500.0,41977100.0,5434000,,0.0,,7200.0,41977100.0,9 342 000,66 767 000,1 923 000,77 000,0,0,534 100
1156,1157,2961000.0,7738000.0,6558000.0,,2130000.0,83966.0,113937000.0,5801000,,5564000.0,,1928000.0,113937000.0,9 240 000,63 707 000,1 332 000,57 000,0,0,280 400
1157,1158,2641000.0,8731000.0,6533000.0,,2067000.0,120372.0,115198000.0,6007000,,5659000.0,,1817000.0,115198000.0,8 336 000,70 478 000,1 010 000,52 000,0,0,625 500
1158,1159,2268000.0,8718000.0,6973000.0,,2079000.0,202550.0,114409000.0,4213000,,6870000.0,,1824000.0,114409000.0,4 199 000,49 912 000,-6 000 000,52 000,0,0,-231 000
1159,1160,1647000.0,7642000.0,9671.0,,941000.0,0.0,110095000.0,303527,,5691000.0,,941000.0,110095000.0,0,0,0,0,0,0,0
1160,1161,23.0,10343.0,3475.0,,23241.0,10352.0,851481.0,291728,,740511.0,,4946.0,851481.0,8 326 000,1 122 671,3 020 300,803,0,0,133 400
1161,1162,27.0,12148.0,1129.0,,17309.0,23448.0,1296693.0,285036,,755084.0,,4699.0,1296693.0,8 816 000,1 334 388,3 286 700,1 487,0,0,139 400
1162,1163,18.0,11787.0,1566.0,,40642.0,35144.0,1256289.0,309296,,893582.0,,22302.0,1256289.0,8 738 000,1 505 326,3 606 300,-1 664,0,0,338 000
1163,1164,8.0,11718.0,260000.0,,42308.0,66410.0,1605299.0,2420000,,1675950.0,,22617.0,1605299.0,7 884 000,1 505 326,3 650 100,0,0,0,165 100
